"annotation_id","annotator","bbox","created_at","id","label","lead_time","ocr","transcription","updated_at"
193,"1","[{""x"":11.422845691382765,""y"":51.31553429439525,""width"":81.26252505010021,""height"":22.166914474109504,""rotation"":0,""original_width"":54,""original_height"":31}]","2024-11-21T05:54:15.911309Z",178,"[{""x"":11.422845691382765,""y"":51.31553429439525,""width"":81.26252505010021,""height"":22.166914474109504,""rotation"":0,""labels"":[""—""],""original_width"":54,""original_height"":31}]",6.489,"/data/upload/8/e7c80b97-190.jpg","—","2024-11-21T05:54:15.911360Z"
194,"1","[{""x"":7.180045069546974,""y"":56.40686922060766,""width"":69.23614888491724,""height"":29.854689564068693,""rotation"":0,""original_width"":17,""original_height"":33}]","2024-11-21T05:54:27.148477Z",179,"[{""x"":7.180045069546974,""y"":56.40686922060766,""width"":69.23614888491724,""height"":29.854689564068693,""rotation"":0,""labels"":["".""],""original_width"":17,""original_height"":33}]",8.49,"/data/upload/8/2dc8f1b9-189.jpg",".","2024-11-21T05:54:27.148537Z"
195,"1","[{""x"":14.055482166446499,""y"":47.95244385733157,""width"":54.21400264200793,""height"":27.212681638044913,""rotation"":0,""original_width"":20,""original_height"":38}]","2024-11-21T05:54:37.673145Z",180,"[{""x"":14.055482166446499,""y"":47.95244385733157,""width"":54.21400264200793,""height"":27.212681638044913,""rotation"":0,""labels"":["".""],""original_width"":20,""original_height"":38}]",9.006,"/data/upload/8/b009751f-188.jpg",".","2024-11-21T05:54:37.673214Z"
196,"1","[{""x"":19.0224570673712,""y"":41.34742404227213,""width"":50.726552179656544,""height"":35.53500660501981,""rotation"":0,""original_width"":16,""original_height"":24}]","2024-11-21T05:54:46.160241Z",181,"[{""x"":19.0224570673712,""y"":41.34742404227213,""width"":50.726552179656544,""height"":35.53500660501981,""rotation"":0,""labels"":["".""],""original_width"":16,""original_height"":24}]",6.903,"/data/upload/8/d934682a-187.jpg",".","2024-11-21T05:54:46.160296Z"
197,"1","[{""x"":17.071435829692103,""y"":19.15455746367239,""width"":64.23127730921654,""height"":64.20079260237779,""rotation"":0,""original_width"":13,""original_height"":21}]","2024-11-21T05:55:02.334711Z",182,"[{""x"":17.071435829692103,""y"":19.15455746367239,""width"":64.23127730921654,""height"":64.20079260237779,""rotation"":0,""labels"":["",""],""original_width"":13,""original_height"":21}]",13.303,"/data/upload/8/f9ce13ed-186.jpg",",","2024-11-21T05:55:02.334763Z"
198,"1","[{""x"":12.505504183179216,""y"":11.360634081902246,""width"":61.64685160722149,""height"":74.37252311756936,""rotation"":0,""original_width"":12,""original_height"":16}]","2024-11-21T05:55:14.021747Z",183,"[{""x"":12.505504183179216,""y"":11.360634081902246,""width"":61.64685160722149,""height"":74.37252311756936,""rotation"":0,""labels"":["",""],""original_width"":12,""original_height"":16}]",9.994,"/data/upload/8/d698fedc-185.jpg",",","2024-11-21T05:55:14.021801Z"
199,"1","[{""x"":10.83223249669749,""y"":5.416116248348745,""width"":87.76318982018171,""height"":83.35535006605019,""rotation"":0,""original_width"":49,""original_height"":41}]","2024-11-21T05:55:30.712095Z",184,"[{""x"":10.83223249669749,""y"":5.416116248348745,""width"":87.76318982018171,""height"":83.35535006605019,""rotation"":0,""labels"":[""Ю""],""original_width"":49,""original_height"":41}]",12.787,"/data/upload/8/6d4ec74b-184.jpg","Ю","2024-11-21T05:55:30.712150Z"
200,"1","[{""x"":12.15323645970938,""y"":14.53104359313078,""width"":87.05416116248348,""height"":71.5984147952444,""rotation"":0,""original_width"":49,""original_height"":49}]","2024-11-21T05:55:41.429193Z",185,"[{""x"":12.15323645970938,""y"":14.53104359313078,""width"":87.05416116248348,""height"":71.5984147952444,""rotation"":0,""labels"":[""Ю""],""original_width"":49,""original_height"":49}]",9.02,"/data/upload/8/74d94e1e-183.jpg","Ю","2024-11-21T05:55:41.429244Z"
201,"1","[{""x"":8.900264200792602,""y"":15.852047556142669,""width"":89.81175693527081,""height"":78.33553500660501,""rotation"":0,""original_width"":32,""original_height"":49}]","2024-11-21T05:55:57.639101Z",186,"[{""x"":8.900264200792602,""y"":15.852047556142669,""width"":89.81175693527081,""height"":78.33553500660501,""rotation"":0,""labels"":[""Я""],""original_width"":32,""original_height"":49}]",14.917,"/data/upload/8/53a94b02-182.jpg","Я","2024-11-21T05:55:57.639163Z"
202,"1","[{""x"":13.576146442725046,""y"":16.380449141347427,""width"":83.94791470088697,""height"":70.14531043593131,""rotation"":0,""original_width"":35,""original_height"":33}]","2024-11-21T05:56:10.988454Z",187,"[{""x"":13.576146442725046,""y"":16.380449141347427,""width"":83.94791470088697,""height"":70.14531043593131,""rotation"":0,""labels"":[""ю""],""original_width"":35,""original_height"":33}]",11.571,"/data/upload/8/a3fac9f1-181.jpg","ю","2024-11-21T05:56:10.988515Z"
203,"1","[{""x"":15.411712901805371,""y"":25.36327608982827,""width"":79.37032144429767,""height"":63.1439894319683,""rotation"":0,""original_width"":24,""original_height"":35}]","2024-11-21T05:56:21.734972Z",188,"[{""x"":15.411712901805371,""y"":25.36327608982827,""width"":79.37032144429767,""height"":63.1439894319683,""rotation"":0,""labels"":[""я""],""original_width"":24,""original_height"":35}]",9.235,"/data/upload/8/36f32a47-180.jpg","я","2024-11-21T05:56:21.735032Z"
204,"1","[{""x"":13.562307353588729,""y"":19.0224570673712,""width"":82.34258036107443,""height"":69.3527080581242,""rotation"":0,""original_width"":36,""original_height"":33}]","2024-11-21T05:56:33.401844Z",189,"[{""x"":13.562307353588729,""y"":19.0224570673712,""width"":82.34258036107443,""height"":69.3527080581242,""rotation"":0,""labels"":[""ю""],""original_width"":36,""original_height"":33}]",10.185,"/data/upload/8/5d2fdee8-179.jpg","ю","2024-11-21T05:56:33.401896Z"
205,"1","[{""x"":0,""y"":6.737120211360634,""width"":94.6235138705416,""height"":81.77014531043594,""rotation"":0,""original_width"":20,""original_height"":26}]","2024-11-21T05:56:44.838369Z",190,"[{""x"":0,""y"":6.737120211360634,""width"":94.6235138705416,""height"":81.77014531043594,""rotation"":0,""labels"":[""я""],""original_width"":20,""original_height"":26}]",9.849,"/data/upload/8/b07c870a-178.jpg","я","2024-11-21T05:56:44.838424Z"
206,"1","[{""x"":9.494715984147954,""y"":15.455746367239101,""width"":90.0099075297226,""height"":74.37252311756936,""rotation"":0,""original_width"":32,""original_height"":46}]","2024-11-21T05:56:59.713795Z",191,"[{""x"":9.494715984147954,""y"":15.455746367239101,""width"":90.0099075297226,""height"":74.37252311756936,""rotation"":0,""labels"":[""Э""],""original_width"":32,""original_height"":46}]",12.471,"/data/upload/8/e89539fb-177.jpg","Э","2024-11-21T05:56:59.713866Z"
207,"1","[{""x"":15.85204755614267,""y"":15.455746367239101,""width"":82.82694848084546,""height"":73.31571994715983,""rotation"":0,""original_width"":22,""original_height"":33}]","2024-11-21T05:57:10.903226Z",192,"[{""x"":15.85204755614267,""y"":15.455746367239101,""width"":82.82694848084546,""height"":73.31571994715983,""rotation"":0,""labels"":[""э""],""original_width"":22,""original_height"":33}]",9.497,"/data/upload/8/beb237bc-176.jpg","э","2024-11-21T05:57:10.903278Z"
208,"1","[{""x"":20.924702774108322,""y"":23.381770145310433,""width"":71.84147952443857,""height"":68.16380449141349,""rotation"":0,""original_width"":25,""original_height"":33}]","2024-11-21T05:57:27.256904Z",193,"[{""x"":20.924702774108322,""y"":23.381770145310433,""width"":71.84147952443857,""height"":68.16380449141349,""rotation"":0,""labels"":[""э""],""original_width"":25,""original_height"":33}]",14.032,"/data/upload/8/19ed55cc-175.jpg","э","2024-11-21T05:57:27.256963Z"
209,"1","[{""x"":10.828104359313077,""y"":12.813738441215325,""width"":82.71961690885072,""height"":86.12945838837517,""rotation"":0,""original_width"":32,""original_height"":43}]","2024-11-21T05:57:41.267098Z",194,"[{""x"":10.828104359313077,""y"":12.813738441215325,""width"":82.71961690885072,""height"":86.12945838837517,""rotation"":0,""labels"":[""Я""],""original_width"":32,""original_height"":43}]",11.486,"/data/upload/8/d677bdb8-174.jpg","Я","2024-11-21T05:57:41.267148Z"
210,"1","[{""x"":15.223678103466742,""y"":10.96433289299868,""width"":76.67535435038738,""height"":65.25759577278731,""rotation"":0,""original_width"":37,""original_height"":52}]","2024-11-21T05:57:52.166483Z",195,"[{""x"":15.223678103466742,""y"":10.96433289299868,""width"":76.67535435038738,""height"":65.25759577278731,""rotation"":0,""labels"":[""Э""],""original_width"":37,""original_height"":52}]",9.281,"/data/upload/8/85252d87-173.jpg","Э","2024-11-21T05:57:52.166542Z"
211,"1","[{""x"":3.598735038629359,""y"":13.870541611624834,""width"":94.55986549777832,""height"":77.54293262879789,""rotation"":0,""original_width"":33,""original_height"":31}]","2024-11-21T05:58:03.231926Z",196,"[{""x"":3.598735038629359,""y"":13.870541611624834,""width"":94.55986549777832,""height"":77.54293262879789,""rotation"":0,""labels"":[""ю""],""original_width"":33,""original_height"":31}]",9.274,"/data/upload/8/986cb650-172.jpg","ю","2024-11-21T05:58:03.231974Z"
212,"1","[{""x"":13.23036276801138,""y"":10.56803170409511,""width"":86.76963723198863,""height"":80.71334214002641,""rotation"":0,""original_width"":52,""original_height"":42}]","2024-11-21T05:58:15.078976Z",197,"[{""x"":13.23036276801138,""y"":10.56803170409511,""width"":86.76963723198863,""height"":80.71334214002641,""rotation"":0,""labels"":[""Ш""],""original_width"":52,""original_height"":42}]",10.158,"/data/upload/8/4c4cd8af-171.jpg","Ш","2024-11-21T05:58:15.079032Z"
213,"1","[{""x"":13.048583590195214,""y"":12.681638044914134,""width"":84.14795244385732,""height"":78.59973579920738,""rotation"":0,""original_width"":54,""original_height"":42}]","2024-11-21T05:58:25.941791Z",198,"[{""x"":13.048583590195214,""y"":12.681638044914134,""width"":84.14795244385732,""height"":78.59973579920738,""rotation"":0,""labels"":[""Ш""],""original_width"":54,""original_height"":42}]",9.344,"/data/upload/8/b4f0f814-170.jpg","Ш","2024-11-21T05:58:25.941859Z"
214,"1","[{""x"":8.122879270598597,""y"":12.681638044914134,""width"":89.98627191960009,""height"":66.18229854689564,""rotation"":0,""original_width"":51,""original_height"":49}]","2024-11-21T05:58:36.668948Z",199,"[{""x"":8.122879270598597,""y"":12.681638044914134,""width"":89.98627191960009,""height"":66.18229854689564,""rotation"":0,""labels"":[""Ш""],""original_width"":51,""original_height"":49}]",8.986,"/data/upload/8/ce0fa122-169.jpg","Ш","2024-11-21T05:58:36.669011Z"
215,"1","[{""x"":5.604259237020135,""y"":18.09775429326288,""width"":94.39574076297987,""height"":65.38969616908851,""rotation"":0,""original_width"":33,""original_height"":35}]","2024-11-21T05:58:47.232073Z",200,"[{""x"":5.604259237020135,""y"":18.09775429326288,""width"":94.39574076297987,""height"":65.38969616908851,""rotation"":0,""labels"":[""ш""],""original_width"":33,""original_height"":35}]",8.208,"/data/upload/8/74c7c535-168.jpg","ш","2024-11-21T05:58:47.232178Z"
216,"1","[{""x"":1.1558784676354028,""y"":8.850726552179657,""width"":95.50445838837516,""height"":70.01321003963012,""rotation"":0,""original_width"":32,""original_height"":35}]","2024-11-21T05:58:58.586568Z",201,"[{""x"":1.1558784676354028,""y"":8.850726552179657,""width"":95.50445838837516,""height"":70.01321003963012,""rotation"":0,""labels"":[""ш""],""original_width"":32,""original_height"":35}]",9.841,"/data/upload/8/f7203ca8-167.jpg","ш","2024-11-21T05:58:58.586640Z"
217,"1","[{""x"":0.3153364298802574,""y"":17.569352708058126,""width"":97.43895683299952,""height"":64.99339498018495,""rotation"":0,""original_width"":31,""original_height"":37}]","2024-11-21T05:59:09.136022Z",202,"[{""x"":0.3153364298802574,""y"":17.569352708058126,""width"":97.43895683299952,""height"":64.99339498018495,""rotation"":0,""labels"":[""ш""],""original_width"":31,""original_height"":37}]",9.172,"/data/upload/8/5b50d7a4-166.jpg","ш","2024-11-21T05:59:09.136087Z"
218,"1","[{""x"":13.786477723069531,""y"":15.191545574636725,""width"":82.3906168688203,""height"":74.24042272126816,""rotation"":0,""original_width"":33,""original_height"":41}]","2024-11-21T05:59:22.418493Z",203,"[{""x"":13.786477723069531,""y"":15.191545574636725,""width"":82.3906168688203,""height"":74.24042272126816,""rotation"":0,""labels"":[""Ч""],""original_width"":33,""original_height"":41}]",11.633,"/data/upload/8/39b0d711-165.jpg","Ч","2024-11-21T05:59:22.418531Z"
219,"1","[{""x"":8.090010476927983,""y"":19.0224570673712,""width"":90.95795563248758,""height"":66.97490092470278,""rotation"":0,""original_width"":29,""original_height"":48}]","2024-11-21T05:59:32.675937Z",204,"[{""x"":8.090010476927983,""y"":19.0224570673712,""width"":90.95795563248758,""height"":66.97490092470278,""rotation"":0,""labels"":[""Ч""],""original_width"":29,""original_height"":48}]",8.774,"/data/upload/8/b47d2a7f-164.jpg","Ч","2024-11-21T05:59:32.675977Z"
220,"1","[{""x"":11.624834874504623,""y"":12.681638044914134,""width"":88.37516512549537,""height"":73.05151915455747,""rotation"":0,""original_width"":33,""original_height"":44}]","2024-11-21T05:59:41.331154Z",205,"[{""x"":11.624834874504623,""y"":12.681638044914134,""width"":88.37516512549537,""height"":73.05151915455747,""rotation"":0,""labels"":[""Ч""],""original_width"":33,""original_height"":44}]",7.153,"/data/upload/8/aa84332d-163.jpg","Ч","2024-11-21T05:59:41.331209Z"
221,"1","[{""x"":6.737120211360635,""y"":23.381770145310433,""width"":84.01585204755615,""height"":63.1439894319683,""rotation"":0,""original_width"":22,""original_height"":33}]","2024-11-21T05:59:51.171846Z",206,"[{""x"":6.737120211360635,""y"":23.381770145310433,""width"":84.01585204755615,""height"":63.1439894319683,""rotation"":0,""labels"":[""ч""],""original_width"":22,""original_height"":33}]",7.641,"/data/upload/8/f83c19da-162.jpg","ч","2024-11-21T05:59:51.171902Z"
222,"1","[{""x"":7.167882373212336,""y"":15.587846763540291,""width"":83.44150249842055,""height"":71.07001321003963,""rotation"":0,""original_width"":23,""original_height"":32}]","2024-11-21T06:00:01.208541Z",207,"[{""x"":7.167882373212336,""y"":15.587846763540291,""width"":83.44150249842055,""height"":71.07001321003963,""rotation"":0,""labels"":[""ч""],""original_width"":23,""original_height"":32}]",8.519,"/data/upload/8/1d5ff771-161.jpg","ч","2024-11-21T06:00:01.208631Z"
223,"1","[{""x"":2.642007926023778,""y"":13.0779392338177,""width"":80.49317481285777,""height"":72.91941875825627,""rotation"":0,""original_width"":24,""original_height"":32}]","2024-11-21T06:00:11.187857Z",208,"[{""x"":2.642007926023778,""y"":13.0779392338177,""width"":80.49317481285777,""height"":72.91941875825627,""rotation"":0,""labels"":[""ч""],""original_width"":24,""original_height"":32}]",8.488,"/data/upload/8/54e01196-160.jpg","ч","2024-11-21T06:00:11.187921Z"
224,"1","[{""x"":4.803650774588688,""y"":13.0779392338177,""width"":93.67119010447941,""height"":64.46499339498018,""rotation"":0,""original_width"":33,""original_height"":50}]","2024-11-21T06:00:23.425308Z",209,"[{""x"":4.803650774588688,""y"":13.0779392338177,""width"":93.67119010447941,""height"":64.46499339498018,""rotation"":0,""labels"":[""Х""],""original_width"":33,""original_height"":50}]",9.911,"/data/upload/8/a536ec4e-159.jpg","Х","2024-11-21T06:00:23.425417Z"
225,"1","[{""x"":11.718082213070167,""y"":14.927344782034346,""width"":83.64286269329396,""height"":63.276089828269484,""rotation"":0,""original_width"":34,""original_height"":52}]","2024-11-21T06:00:37.206489Z",210,"[{""x"":11.718082213070167,""y"":14.927344782034346,""width"":83.64286269329396,""height"":63.276089828269484,""rotation"":0,""labels"":[""Х""],""original_width"":34,""original_height"":52}]",10.149,"/data/upload/8/378dec0e-158.jpg","Х","2024-11-21T06:00:37.206538Z"
226,"1","[{""x"":12.393418998438813,""y"":12.021136063408191,""width"":87.60658100156118,""height"":77.80713342140027,""rotation"":0,""original_width"":33,""original_height"":43}]","2024-11-21T06:00:47.894097Z",211,"[{""x"":12.393418998438813,""y"":12.021136063408191,""width"":87.60658100156118,""height"":77.80713342140027,""rotation"":0,""labels"":[""Х""],""original_width"":33,""original_height"":43}]",8.977,"/data/upload/8/87bcc7de-157.jpg","Х","2024-11-21T06:00:47.894158Z"
227,"1","[{""x"":12.565389696169088,""y"":9.907529722589167,""width"":84.12681638044913,""height"":77.93923381770145,""rotation"":0,""original_width"":25,""original_height"":29}]","2024-11-21T06:00:59.788928Z",212,"[{""x"":12.565389696169088,""y"":9.907529722589167,""width"":84.12681638044913,""height"":77.93923381770145,""rotation"":0,""labels"":[""х""],""original_width"":25,""original_height"":29}]",9.194,"/data/upload/8/e91bbcdf-156.jpg","х","2024-11-21T06:00:59.788997Z"
228,"1","[{""x"":3.7907070242949867,""y"":21.79656538969617,""width"":84.9118373442077,""height"":66.97490092470277,""rotation"":0,""original_width"":23,""original_height"":33}]","2024-11-21T06:01:11.888824Z",213,"[{""x"":3.7907070242949867,""y"":21.79656538969617,""width"":84.9118373442077,""height"":66.97490092470277,""rotation"":0,""labels"":[""х""],""original_width"":23,""original_height"":33}]",10.457,"/data/upload/8/e32fd436-155.jpg","х","2024-11-21T06:01:11.888878Z"
229,"1","[{""x"":4.438573315719947,""y"":14.398943196829592,""width"":78.62615587846763,""height"":76.08982826948481,""rotation"":0,""original_width"":25,""original_height"":30}]","2024-11-21T06:01:23.429187Z",214,"[{""x"":4.438573315719947,""y"":14.398943196829592,""width"":78.62615587846763,""height"":76.08982826948481,""rotation"":0,""labels"":[""х""],""original_width"":25,""original_height"":30}]",9.994,"/data/upload/8/0d8f2e82-154.jpg","х","2024-11-21T06:01:23.429243Z"
230,"1","[{""x"":19.682959048877148,""y"":17.569352708058126,""width"":75.29722589167767,""height"":78.33553500660503,""rotation"":0,""original_width"":41,""original_height"":41}]","2024-11-21T06:01:34.926282Z",215,"[{""x"":19.682959048877148,""y"":17.569352708058126,""width"":75.29722589167767,""height"":78.33553500660503,""rotation"":0,""labels"":[""Ф""],""original_width"":41,""original_height"":41}]",9.319,"/data/upload/8/4b64a12d-153.jpg","Ф","2024-11-21T06:01:34.926335Z"
231,"1","[{""x"":7.335975341259358,""y"":10.435931307793924,""width"":90.40510788199032,""height"":85.7331571994716,""rotation"":0,""original_width"":30,""original_height"":49}]","2024-11-21T06:01:47.108697Z",216,"[{""x"":7.335975341259358,""y"":10.435931307793924,""width"":90.40510788199032,""height"":85.7331571994716,""rotation"":0,""labels"":[""ф""],""original_width"":30,""original_height"":49}]",9.767,"/data/upload/8/86adcd46-152.jpg","ф","2024-11-21T06:01:47.108746Z"
232,"1","[{""x"":7.823752503515576,""y"":18.09775429326288,""width"":92.17624749648442,""height"":77.67503302509907,""rotation"":0,""original_width"":31,""original_height"":54}]","2024-11-21T06:01:58.797170Z",217,"[{""x"":7.823752503515576,""y"":18.09775429326288,""width"":92.17624749648442,""height"":77.67503302509907,""rotation"":0,""labels"":[""ф""],""original_width"":31,""original_height"":54}]",9.524,"/data/upload/8/fd304052-151.jpg","ф","2024-11-21T06:01:58.797227Z"
233,"1","[{""x"":8.09114927344782,""y"":7.793923381770146,""width"":84.14795244385733,""height"":85.20475561426684,""rotation"":0,""original_width"":32,""original_height"":49}]","2024-11-21T06:02:09.636808Z",218,"[{""x"":8.09114927344782,""y"":7.793923381770146,""width"":84.14795244385733,""height"":85.20475561426684,""rotation"":0,""labels"":[""ф""],""original_width"":32,""original_height"":49}]",9.229,"/data/upload/8/5477a435-150.jpg","ф","2024-11-21T06:02:09.636861Z"
